,grid,positionOrder,points,laps,milliseconds_x,fastestLap,rank,fastestLapTime,fastestLapSpeed_x,year,round,driverRef,nationality_x,constructorRef,nationality_y,status,circuitRef,location,country,lat,lng,alt,month,age
132,3.0,4.0,12.0,52.0,8278857.0,52.0,4.0,91282.0,232.33,2022.0,10.0,leclerc,Monegasque,ferrari,Italian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,24
133,4.0,9.0,2.0,52.0,5135627.0,48.0,7.0,91255.0,232.399,2023.0,10.0,leclerc,Monegasque,ferrari,Italian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,25
134,7.0,5.0,10.0,52.0,8279882.0,47.0,5.0,91609.00000000001,231.501,2022.0,10.0,alonso,Spanish,alpine,French,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,40
135,9.0,7.0,6.0,52.0,5134131.0,48.0,9.0,91338.0,232.188,2023.0,10.0,alonso,Spanish,aston_martin,British,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,41
136,18.0,9.0,2.0,52.0,8292667.0,52.0,10.0,92471.0,229.343,2022.0,10.0,vettel,German,aston_martin,British,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,35
137,20.0,11.0,0.0,52.0,8296458.0,52.0,9.0,92378.99999999999,229.571,2022.0,10.0,stroll,Canadian,aston_martin,British,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,23
138,12.0,14.0,0.0,52.0,5144421.0,42.0,11.0,91508.0,231.756,2023.0,10.0,stroll,Canadian,aston_martin,British,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,24
139,20.0,12.0,0.0,52.0,5142768.0,52.0,16.0,91852.0,230.888,2023.0,10.0,bottas,Finnish,alfa,Swiss,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,33
140,17.0,15.0,0.0,52.0,5146758.0,48.0,14.0,91769.0,231.097,2023.0,10.0,zhou,Chinese,alfa,Swiss,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,24
141,4.0,2.0,18.0,52.0,8274090.0,47.0,3.0,90937.0,233.212,2022.0,10.0,perez,Mexican,red_bull,Austrian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,32
142,15.0,6.0,8.0,52.0,5129820.0,51.0,5.0,90914.0,233.271,2023.0,10.0,perez,Mexican,red_bull,Austrian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,33
143,2.0,7.0,6.0,52.0,8289088.0,44.0,8.0,92354.0,229.633,2022.0,10.0,max_verstappen,Dutch,red_bull,Austrian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,24
144,1.0,1.0,26.0,52.0,5116938.0,42.0,1.0,90275.0,234.922,2023.0,10.0,max_verstappen,Dutch,red_bull,Austrian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,25
145,11.0,13.0,0.0,52.0,5143601.0,52.0,15.0,91776.0,231.08,2023.0,10.0,hulkenberg,German,haas,American,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,35
146,17.0,10.0,1.0,52.0,8294901.0,52.0,12.0,92661.0,228.872,2022.0,10.0,kevin_magnussen,Danish,haas,American,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,29
147,19.0,8.0,4.0,52.0,8289306.0,48.0,7.0,92109.00000000001,230.244,2022.0,10.0,mick_schumacher,German,haas,American,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,23
148,13.0,14.0,0.0,52.0,8311221.0,51.0,15.0,93832.0,226.016,2022.0,10.0,tsunoda,Japanese,alphatauri,Italian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,22
149,16.0,16.0,0.0,52.0,5148163.0,48.0,17.0,92084.0,230.307,2023.0,10.0,tsunoda,Japanese,alphatauri,Italian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,23
150,18.0,17.0,0.0,52.0,5150066.0,48.0,18.0,92353.00000000001,229.636,2023.0,10.0,de_vries,Dutch,alphatauri,Italian,Finished,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,28
151,8.0,18.0,0.0,0.0,11132061.0,1.0,0.0,282084.0,219.78,2022.0,10.0,russell,British,mercedes,German,Collision,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,24
152,16.0,20.0,0.0,0.0,11132061.0,1.0,0.0,282084.0,219.78,2022.0,10.0,albon,Thai,williams,British,Collision,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,26
153,9.0,19.0,0.0,0.0,11132061.0,1.0,0.0,282084.0,219.78,2022.0,10.0,zhou,Chinese,alfa,Swiss,Collision,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,23
154,12.0,17.0,0.0,20.0,9262251.0,19.0,17.0,95103.00000000001,222.996,2022.0,10.0,bottas,Finnish,alfa,Swiss,Gearbox,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,32
155,19.0,19.0,0.0,31.0,6083626.0,29.0,19.0,93356.0,227.169,2023.0,10.0,kevin_magnussen,Danish,haas,American,Engine,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,30
156,10.0,18.0,0.0,46.0,6065456.0,42.0,12.0,91539.0,231.678,2023.0,10.0,gasly,French,alpine,French,Collision damage,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,27
157,11.0,16.0,0.0,26.0,9257361.0,18.0,16.0,94614.0,224.148,2022.0,10.0,gasly,French,alphatauri,Italian,Collision damage,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,26
158,13.0,20.0,0.0,9.0,6089476.0,4.0,20.0,93941.0,225.754,2023.0,10.0,ocon,French,alpine,French,Oil leak,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,26
159,15.0,15.0,0.0,37.0,9246591.0,37.0,14.0,93537.0,226.729,2022.0,10.0,ocon,French,alpine,French,Fuel pump,silverstone,Silverstone,UK,52.0786,-1.01694,153.0,7,25
160,4.0,7.0,6.0,70.0,6054212.0,47.0,11.0,83043.0,189.92,2022.0,13.0,norris,British,mclaren,British,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,22
161,3.0,2.0,18.0,70.0,5922365.0,50.0,4.0,82178.0,191.919,2023.0,11.0,norris,British,mclaren,British,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,23
162,4.0,5.0,10.0,70.0,5951206.0,45.0,8.0,82736.0,190.625,2023.0,11.0,piastri,Australian,mclaren,British,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,22
163,7.0,2.0,19.0,70.0,5983746.0,57.0,1.0,81386.0,193.787,2022.0,13.0,hamilton,British,mercedes,German,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,37
164,1.0,4.0,12.0,70.0,5927768.0,54.0,2.0,81601.0,193.277,2023.0,11.0,hamilton,British,mercedes,German,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,38
165,1.0,3.0,15.0,70.0,5988249.0,57.0,9.0,82765.99999999999,190.556,2022.0,13.0,russell,British,mercedes,German,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,24
166,18.0,6.0,8.0,70.0,5954459.0,48.0,3.0,82158.0,191.966,2023.0,11.0,russell,British,mercedes,German,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,25
167,2.0,4.0,12.0,70.0,5990491.0,51.0,4.0,82000.0,192.336,2022.0,13.0,sainz,Spanish,ferrari,Italian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,27
168,11.0,8.0,4.0,70.0,5959707.0,54.0,7.0,82584.0,190.976,2023.0,11.0,sainz,Spanish,ferrari,Italian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,28
169,3.0,6.0,8.0,70.0,5991959.0,57.0,2.0,81622.0,193.227,2022.0,13.0,leclerc,Monegasque,ferrari,Italian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,24
170,6.0,7.0,6.0,70.0,5958951.0,50.0,6.0,82469.0,191.242,2023.0,11.0,leclerc,Monegasque,ferrari,Italian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,25
171,8.0,9.0,2.0,70.0,5964343.0,51.0,9.0,82745.0,190.604,2023.0,11.0,alonso,Spanish,aston_martin,British,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,42
172,11.0,5.0,10.0,70.0,5991600.0,44.0,3.0,81940.0,192.477,2022.0,13.0,perez,Mexican,red_bull,Austrian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,32
173,9.0,3.0,15.0,70.0,5926237.0,53.0,5.0,82295.0,191.647,2023.0,11.0,perez,Mexican,red_bull,Austrian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,33
174,10.0,1.0,25.0,70.0,5975912.0,45.0,6.0,82126.0,192.041,2022.0,13.0,max_verstappen,Dutch,red_bull,Austrian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,24
175,2.0,1.0,26.0,70.0,5888634.0,53.0,1.0,80504.0,195.91,2023.0,11.0,max_verstappen,Dutch,red_bull,Austrian,Finished,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,25
176,9.0,15.0,0.0,69.0,6137866.0,63.0,17.0,83654.0,188.533,2022.0,13.0,ricciardo,Australian,mclaren,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,33
177,17.0,17.0,0.0,69.0,6137259.0,43.0,12.0,83047.0,189.911,2022.0,13.0,albon,Thai,williams,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,26
178,16.0,11.0,0.0,69.0,6048394.0,54.0,18.0,84051.0,187.643,2023.0,11.0,albon,Thai,williams,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,27
179,19.0,18.0,0.0,69.0,6136690.0,60.0,8.0,82478.00000000001,191.221,2022.0,13.0,latifi,Canadian,williams,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,27
180,6.0,8.0,4.0,69.0,6138191.0,47.0,18.0,83979.0,187.804,2022.0,13.0,alonso,Spanish,alpine,French,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,41
181,5.0,9.0,2.0,69.0,6138361.0,60.0,20.0,84149.0,187.424,2022.0,13.0,ocon,French,alpine,French,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,25
182,18.0,10.0,1.0,69.0,6137036.0,51.0,10.0,82824.0,190.423,2022.0,13.0,vettel,German,aston_martin,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,35
183,14.0,11.0,0.0,69.0,6136649.0,51.0,7.0,82437.0,191.317,2022.0,13.0,stroll,Canadian,aston_martin,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,23
184,14.0,10.0,1.0,69.0,6047768.0,54.0,11.0,83425.0,189.051,2023.0,11.0,stroll,Canadian,aston_martin,British,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,24
185,7.0,12.0,0.0,69.0,6047994.0,42.0,14.0,83651.0,188.54,2023.0,11.0,bottas,Finnish,alfa,Swiss,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,33
186,12.0,13.0,0.0,69.0,6136241.0,58.0,5.0,82029.0,192.268,2022.0,13.0,zhou,Chinese,alfa,Swiss,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,23
187,5.0,16.0,0.0,69.0,6048086.0,12.0,15.0,83743.0,188.333,2023.0,11.0,zhou,Chinese,alfa,Swiss,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,24
188,10.0,14.0,0.0,69.0,6047916.0,42.0,13.0,83573.00000000001,188.716,2023.0,11.0,hulkenberg,German,haas,American,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,35
189,13.0,16.0,0.0,69.0,6137723.0,37.0,15.0,83511.0,188.856,2022.0,13.0,kevin_magnussen,Danish,haas,American,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,29
190,19.0,17.0,0.0,69.0,6048207.0,54.0,16.0,83864.0,188.061,2023.0,11.0,kevin_magnussen,Danish,haas,American,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,30
191,15.0,14.0,0.0,69.0,6137363.0,50.0,13.0,83151.0,189.674,2022.0,13.0,mick_schumacher,German,haas,American,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,23
192,13.0,13.0,0.0,69.0,6048277.0,67.0,17.0,83934.0,187.904,2023.0,11.0,ricciardo,Australian,alphatauri,Italian,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,34
193,0.0,12.0,0.0,69.0,6137411.0,58.0,14.0,83199.0,189.564,2022.0,13.0,gasly,French,alphatauri,Italian,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,26
194,17.0,15.0,0.0,69.0,6047612.0,68.0,10.0,83269.0,189.405,2023.0,11.0,tsunoda,Japanese,alphatauri,Italian,+1 Lap,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,23
195,20.0,18.0,0.0,67.0,6799303.0,36.0,12.0,83496.0,188.89,2023.0,11.0,sargeant,American,williams,British,Retired,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,22
196,16.0,19.0,0.0,68.0,6221288.0,58.0,16.0,83538.0,188.795,2022.0,13.0,tsunoda,Japanese,alphatauri,Italian,+2 Laps,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,22
197,8.0,20.0,0.0,65.0,6894232.0,60.0,19.0,84002.0,187.752,2022.0,13.0,bottas,Finnish,alfa,Swiss,Power Unit,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,32
198,12.0,19.0,0.0,2.0,7033993.0,2.0,0.0,106965.0,185.464,2023.0,11.0,ocon,French,alpine,French,Collision damage,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,26
199,15.0,20.0,0.0,1.0,7214153.0,1.0,0.0,124981.0,185.464,2023.0,11.0,gasly,French,alpine,French,Collision damage,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,7,27
200,7.0,15.0,0.0,44.0,5260057.0,34.0,17.0,113080.0,222.978,2022.0,14.0,ricciardo,Australian,mclaren,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,33
201,17.0,12.0,0.0,44.0,5257633.0,31.0,5.0,111678.0,225.777,2022.0,14.0,norris,British,mclaren,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,22
202,7.0,7.0,6.0,44.0,5024169.0,26.0,18.0,111682.0,225.769,2023.0,12.0,norris,British,mclaren,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,23
203,3.0,4.0,13.0,44.0,5000121.0,44.0,1.0,107305.0,234.978,2023.0,12.0,hamilton,British,mercedes,German,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,38
204,5.0,4.0,12.0,44.0,5182034.0,31.0,4.0,110793.0,227.581,2022.0,14.0,russell,British,mercedes,German,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,24
205,8.0,6.0,8.0,44.0,5013551.0,25.0,11.0,110603.00000000001,227.972,2023.0,12.0,russell,British,mercedes,German,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,25
206,6.0,10.0,1.0,44.0,5254794.0,28.0,16.0,113055.0,223.027,2022.0,14.0,albon,Thai,williams,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,26
207,15.0,14.0,0.0,44.0,5046634.0,35.0,3.0,109841.00000000001,229.553,2023.0,12.0,albon,Thai,williams,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,27
208,18.0,17.0,0.0,44.0,5054926.0,37.0,9.0,110485.99999999999,228.213,2023.0,12.0,sargeant,American,williams,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,22
209,1.0,3.0,15.0,44.0,5179780.0,32.0,7.0,111977.0,225.174,2022.0,14.0,sainz,Spanish,ferrari,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,28
210,15.0,6.0,8.0,44.0,5227830.0,44.0,2.0,109984.00000000001,229.255,2022.0,14.0,leclerc,Monegasque,ferrari,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,24
211,1.0,3.0,15.0,44.0,4982709.0,30.0,7.0,110436.0,228.316,2023.0,12.0,leclerc,Monegasque,ferrari,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,25
212,3.0,5.0,10.0,44.0,5226150.0,35.0,13.0,112868.0,223.397,2022.0,14.0,alonso,Spanish,alpine,French,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,41
213,16.0,7.0,6.0,44.0,5228534.0,36.0,6.0,111717.0,225.698,2022.0,14.0,ocon,French,alpine,French,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,25
214,14.0,8.0,4.0,44.0,5025169.0,27.0,8.0,110439.0,228.31,2023.0,12.0,ocon,French,alpine,French,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,26
215,12.0,11.0,0.0,44.0,5033534.0,25.0,12.0,110911.0,227.339,2023.0,12.0,gasly,French,alpine,French,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,27
216,9.0,5.0,10.0,44.0,5006634.0,42.0,13.0,110938.0,227.283,2023.0,12.0,alonso,Spanish,aston_martin,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,42
217,10.0,8.0,4.0,44.0,5231001.0,40.0,11.0,112515.0,224.098,2022.0,14.0,vettel,German,aston_martin,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,35
218,9.0,11.0,0.0,44.0,5255972.0,29.0,14.0,112880.0,223.373,2022.0,14.0,stroll,Canadian,aston_martin,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,23
219,10.0,9.0,2.0,44.0,5029790.0,26.0,16.0,111297.0,226.55,2023.0,12.0,stroll,Canadian,aston_martin,British,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,24
220,13.0,12.0,0.0,44.0,5035641.0,26.0,10.0,110515.0,228.153,2023.0,12.0,bottas,Finnish,alfa,Swiss,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,33
221,18.0,14.0,0.0,44.0,5259146.0,30.0,9.0,112317.0,224.493,2022.0,14.0,zhou,Chinese,alfa,Swiss,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,23
222,17.0,13.0,0.0,44.0,5045891.0,27.0,5.0,110188.0,228.83,2023.0,12.0,zhou,Chinese,alfa,Swiss,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,24
223,2.0,2.0,18.0,44.0,5170735.0,29.0,3.0,110764.00000000001,227.64,2022.0,14.0,perez,Mexican,red_bull,Austrian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,32
224,2.0,2.0,18.0,44.0,4972755.0,31.0,6.0,110308.0,228.581,2023.0,12.0,perez,Mexican,red_bull,Austrian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,33
225,14.0,1.0,26.0,44.0,5152894.0,32.0,1.0,109354.0,230.575,2022.0,14.0,max_verstappen,Dutch,red_bull,Austrian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,24
226,6.0,1.0,25.0,44.0,4950450.0,32.0,2.0,108922.0,231.49,2023.0,12.0,max_verstappen,Dutch,red_bull,Austrian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,25
227,0.0,18.0,0.0,44.0,5060900.0,26.0,4.0,109907.0,229.415,2023.0,12.0,hulkenberg,German,haas,American,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,35
228,16.0,15.0,0.0,44.0,5052204.0,27.0,14.0,110993.0,227.171,2023.0,12.0,kevin_magnussen,Danish,haas,American,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,30
229,19.0,16.0,0.0,44.0,5053521.0,25.0,15.0,110994.0,227.169,2023.0,12.0,ricciardo,Australian,alphatauri,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,34
230,0.0,9.0,2.0,44.0,5245075.0,24.0,15.0,113002.00000000001,223.132,2022.0,14.0,gasly,French,alphatauri,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,26
231,0.0,13.0,0.0,44.0,5258111.0,32.0,10.0,112436.0,224.255,2022.0,14.0,tsunoda,Japanese,alphatauri,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,8,22
232,11.0,10.0,1.0,44.0,5030671.0,26.0,17.0,111394.0,226.353,2023.0,12.0,tsunoda,Japanese,alphatauri,Italian,Finished,spa,Spa,Belgium,50.4372,5.97139,401.0,7,23
233,11.0,18.0,0.0,43.0,5372313.0,38.0,8.0,112256.0,224.615,2022.0,14.0,latifi,Canadian,williams,British,+1 Lap,spa,Spa,Belgium,50.4372,5.97139,401.0,8,27
234,12.0,16.0,0.0,43.0,5373389.0,29.0,18.0,113332.0,222.482,2022.0,14.0,kevin_magnussen,Danish,haas,American,+1 Lap,spa,Spa,Belgium,50.4372,5.97139,401.0,8,29
235,19.0,17.0,0.0,43.0,5372703.0,35.0,12.0,112646.0,223.837,2022.0,14.0,mick_schumacher,German,haas,American,+1 Lap,spa,Spa,Belgium,50.4372,5.97139,401.0,8,23
236,13.0,19.0,0.0,1.0,6516567.0,1.0,0.0,125651.0,220.181,2022.0,14.0,bottas,Finnish,alfa,Swiss,Accident,spa,Spa,Belgium,50.4372,5.97139,401.0,8,33
237,5.0,20.0,0.0,0.0,6302650.0,1.0,0.0,124175.0,220.451,2023.0,12.0,piastri,Australian,mclaren,British,Collision damage,spa,Spa,Belgium,50.4372,5.97139,401.0,7,22
238,4.0,20.0,0.0,0.0,6530637.0,1.0,0.0,127058.0,220.181,2022.0,14.0,hamilton,British,mercedes,German,Collision damage,spa,Spa,Belgium,50.4372,5.97139,401.0,8,37
239,4.0,19.0,0.0,23.0,6192280.0,9.0,19.0,113138.0,222.864,2023.0,12.0,sainz,Spanish,ferrari,Italian,Collision damage,spa,Spa,Belgium,50.4372,5.97139,401.0,7,28
240,3.0,7.0,6.0,53.0,4833718.0,43.0,5.0,84718.0,246.167,2022.0,16.0,norris,British,mclaren,British,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,22
241,19.0,5.0,10.0,53.0,4832891.0,43.0,3.0,84434.0,246.995,2022.0,16.0,hamilton,British,mercedes,German,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,37
242,2.0,3.0,15.0,53.0,4830916.0,40.0,7.0,85288.0,244.522,2022.0,16.0,russell,British,mercedes,German,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,24
243,8.0,9.0,2.0,53.0,4834633.0,41.0,13.0,86624.0,240.75,2022.0,16.0,de_vries,Dutch,williams,British,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,27
244,18.0,4.0,12.0,53.0,4832572.0,41.0,4.0,84446.0,246.96,2022.0,16.0,sainz,Spanish,ferrari,Italian,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,28
245,1.0,2.0,18.0,53.0,4829957.0,38.0,2.0,84336.0,247.282,2022.0,16.0,leclerc,Monegasque,ferrari,Italian,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,24
246,14.0,11.0,0.0,53.0,4835834.0,37.0,11.0,86593.0,240.837,2022.0,16.0,ocon,French,alpine,French,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,26
247,9.0,10.0,1.0,53.0,4835421.0,41.0,10.0,86361.0,241.484,2022.0,16.0,zhou,Chinese,alfa,Swiss,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,23
248,13.0,6.0,9.0,53.0,4833602.0,46.0,1.0,84030.0,248.182,2022.0,16.0,perez,Mexican,red_bull,Austrian,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,32
249,7.0,1.0,25.0,53.0,4827511.0,38.0,6.0,84745.0,246.088,2022.0,16.0,max_verstappen,Dutch,red_bull,Austrian,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,24
250,17.0,12.0,0.0,53.0,4836060.0,43.0,8.0,85298.0,244.493,2022.0,16.0,mick_schumacher,German,haas,American,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,23
251,5.0,8.0,4.0,53.0,4833907.0,30.0,14.0,86718.0,240.489,2022.0,16.0,gasly,French,alphatauri,Italian,Finished,monza,Monza,Italy,45.6156,9.28111,162.0,9,26
252,10.0,15.0,0.0,52.0,4922858.0,17.0,15.0,86798.0,240.268,2022.0,16.0,latifi,Canadian,williams,British,+1 Lap,monza,Monza,Italy,45.6156,9.28111,162.0,9,27
253,15.0,13.0,0.0,52.0,4921766.0,45.0,9.0,85706.0,243.329,2022.0,16.0,bottas,Finnish,alfa,Swiss,+1 Lap,monza,Monza,Italy,45.6156,9.28111,162.0,9,33
254,16.0,16.0,0.0,52.0,4922858.0,37.0,16.0,86798.0,240.268,2022.0,16.0,kevin_magnussen,Danish,haas,American,+1 Lap,monza,Monza,Italy,45.6156,9.28111,162.0,9,29
255,20.0,14.0,0.0,52.0,4922917.0,43.0,17.0,86857.0,240.105,2022.0,16.0,tsunoda,Japanese,alphatauri,Italian,+1 Lap,monza,Monza,Italy,45.6156,9.28111,162.0,9,22
256,11.0,20.0,0.0,10.0,5711070.0,4.0,20.0,87501.0,238.337,2022.0,16.0,vettel,German,aston_martin,British,Engine,monza,Monza,Italy,45.6156,9.28111,162.0,9,35
257,12.0,18.0,0.0,39.0,5710730.0,34.0,19.0,87467.0,238.43,2022.0,16.0,stroll,Canadian,aston_martin,British,Engine,monza,Monza,Italy,45.6156,9.28111,162.0,9,23
258,4.0,17.0,0.0,45.0,5702090.0,39.0,12.0,86603.00000000001,240.809,2022.0,16.0,ricciardo,Australian,mclaren,British,Oil leak,monza,Monza,Italy,45.6156,9.28111,162.0,9,33
259,6.0,19.0,0.0,31.0,5708090.0,7.0,18.0,87203.0,239.152,2022.0,16.0,alonso,Spanish,alpine,French,Water pressure,monza,Monza,Italy,45.6156,9.28111,162.0,9,41
260,16.0,5.0,10.0,59.0,7393520.0,57.0,12.0,111006.0,164.196,2022.0,17.0,ricciardo,Australian,mclaren,British,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,33
261,6.0,4.0,12.0,59.0,7361371.0,56.0,6.0,109212.0,166.893,2022.0,17.0,norris,British,mclaren,British,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,22
262,3.0,9.0,2.0,59.0,7401753.0,58.0,10.0,110622.0,164.766,2022.0,17.0,hamilton,British,mercedes,German,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,37
263,4.0,3.0,15.0,59.0,7350543.0,59.0,3.0,108414.0,168.122,2022.0,17.0,sainz,Spanish,ferrari,Italian,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,28
264,1.0,2.0,18.0,59.0,7342833.0,54.0,4.0,108753.0,167.598,2022.0,17.0,leclerc,Monegasque,ferrari,Italian,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,24
265,13.0,8.0,4.0,59.0,7400270.0,58.0,11.0,110669.0,164.696,2022.0,17.0,vettel,German,aston_martin,British,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,35
