,raceId,driverId,stop,lap,time,duration,milliseconds
8829,1074,1,1,11,18:21:54,25.201,25201
8830,1074,4,1,11,18:22:10,25.365,25365
8831,1074,854,1,12,18:24:08,25.214,25214
8832,1074,848,1,13,18:25:47,24.874,24874
8833,1074,830,1,14,18:26:43,24.897,24897
8834,1074,832,1,14,18:26:50,24.666,24666
8835,1074,825,1,14,18:27:07,25.478,25478
8836,1074,842,1,14,18:27:08,24.575,24575
8837,1074,839,1,14,18:27:11,30.484,30484
8838,1074,822,1,14,18:27:19,25.893,25893
8839,1074,849,1,14,18:27:38,24.457,24457
8840,1074,844,1,15,18:28:19,25.012,25012
8841,1074,815,1,15,18:28:32,25.046,25046
8842,1074,847,1,15,18:28:38,25.888,25888
8843,1074,852,1,15,18:28:57,26.095,26095
8844,1074,855,1,15,18:29:03,25.428,25428
8845,1074,817,1,17,18:32:46,24.915,24915
8846,1074,840,1,18,18:34:18,25.739,25739
8847,1074,807,1,19,18:36:11,27.365,27365
8848,1074,846,1,24,18:44:41,24.568,24568
8849,1074,4,2,25,18:45:53,24.909,24909
8850,1074,1,2,27,18:48:44,25.796,25796
8851,1074,852,2,29,18:52:37,24.350,24350
8852,1074,830,2,30,18:53:16,24.937,24937
8853,1074,839,2,30,18:54:12,25.393,25393
8854,1074,844,2,31,18:54:52,24.527,24527
8855,1074,842,2,32,18:57:23,25.875,25875
8856,1074,849,2,32,18:58:19,24.778,24778
8857,1074,832,2,33,18:58:21,24.438,24438
8858,1074,815,2,33,18:58:23,24.173,24173
8859,1074,847,2,33,18:58:45,25.334,25334
8860,1074,817,2,33,18:59:53,24.885,24885
8861,1074,825,2,34,19:00:39,25.876,25876
8862,1074,854,2,35,19:02:58,25.586,25586
8863,1074,848,2,35,19:03:09,25.570,25570
8864,1074,822,2,36,19:04:16,25.156,25156
8865,1074,855,2,37,19:06:00,25.291,25291
8866,1074,807,2,37,19:06:47,26.712,26712
8867,1074,840,2,38,19:08:04,26.957,26957
8868,1074,846,2,41,19:13:23,27.367,27367
8869,1074,4,3,42,19:14:26,24.508,24508
8870,1074,830,3,43,19:14:40,24.402,24402
8871,1074,815,3,43,19:14:56,24.947,24947
8872,1074,839,3,43,19:15:58,24.233,24233
8873,1074,832,3,44,19:16:30,24.287,24287
8874,1074,1,3,44,19:16:52,25.579,25579
8875,1074,852,3,44,19:17:39,24.188,24188
8876,1074,817,3,44,19:18:41,25.139,25139
8877,1074,847,3,45,19:18:53,25.574,25574
8878,1074,807,3,44,19:18:58,25.748,25748
8879,1074,822,3,45,19:19:39,25.188,25188
8880,1074,855,3,45,19:19:45,28.647,28647
8881,1074,844,3,46,19:19:53,24.613,24613
8882,1074,840,3,45,19:20:32,25.039,25039
8883,1074,846,3,45,19:20:59,24.975,24975
8884,1074,849,3,45,19:21:07,24.658,24658
8885,1074,825,3,46,19:21:29,26.051,26051
8886,1074,848,3,46,19:22:54,25.055,25055
8887,1075,817,1,8,20:16:37,20.650,20650
8888,1075,840,1,13,20:24:49,22.339,22339
8889,1075,848,1,13,20:24:54,20.683,20683
8890,1075,815,1,15,20:27:12,20.481,20481
8891,1075,842,1,15,20:27:52,22.820,22820
8892,1075,844,1,16,20:28:55,21.038,21038
8893,1075,830,1,16,20:28:58,20.731,20731
8894,1075,832,1,16,20:29:04,21.521,21521
8895,1075,847,1,16,20:29:21,21.415,21415
8896,1075,4,1,16,20:29:40,21.543,21543
8897,1075,822,1,16,20:29:43,22.561,22561
8898,1075,839,1,16,20:29:50,21.141,21141
8899,1075,846,1,16,20:29:54,20.383,20383
8900,1075,855,1,16,20:29:56,33.734,33734
8901,1075,855,2,27,20:51:18,15.103,15103
8902,1075,822,2,35,21:03:48,22.710,22710
8903,1075,825,1,37,21:06:57,22.374,22374
8904,1075,807,1,37,21:07:16,21.425,21425
8905,1075,1,1,40,21:12:59,21.788,21788
8906,1076,840,1,3,15:08:15,18.242,18242
8907,1076,840,2,4,15:10:29,18.560,18560
8908,1076,849,1,13,15:25:03,18.552,18552
8909,1076,854,1,14,15:26:23,19.039,19039
8910,1076,839,1,17,15:30:30,19.128,19128
8911,1076,830,1,18,15:31:37,18.281,18281
8912,1076,852,1,18,15:32:02,18.443,18443
8913,1076,815,1,20,15:34:33,17.434,17434
8914,1076,846,1,20,15:34:40,17.556,17556
8915,1076,817,1,21,15:36:06,18.150,18150
8916,1076,842,1,21,15:36:15,18.926,18926
8917,1076,855,1,21,15:36:22,18.380,18380
8918,1076,844,1,22,15:37:04,17.973,17973
8919,1076,1,1,22,15:37:22,17.877,17877
8920,1076,822,1,22,15:37:40,18.413,18413
8921,1076,847,1,23,15:38:51,18.479,18479
8922,1076,840,3,23,15:39:30,20.402,20402
8923,1076,849,2,23,15:40:00,17.936,17936
8924,1076,4,1,39,16:05:24,18.796,18796
8925,1076,825,1,39,16:05:30,19.111,19111
8926,1076,4,2,53,16:25:28,18.394,18394
8927,1076,848,1,57,16:30:33,19.845,19845
8928,1077,817,1,2,15:07:48,32.362,32362
8929,1077,817,2,16,15:31:14,30.422,30422
8930,1077,20,1,17,15:32:26,30.484,30484
8931,1077,842,1,17,15:32:38,30.405,30405
8932,1077,848,1,17,15:32:41,30.793,30793
8933,1077,815,1,18,15:33:26,30.366,30366
8934,1077,847,1,18,15:33:46,31.079,31079
8935,1077,822,1,18,15:33:47,40.957,40957
8936,1077,825,1,18,15:33:56,33.765,33765
8937,1077,852,1,18,15:34:06,30.372,30372
8938,1077,840,1,18,15:34:06,32.667,32667
8939,1077,1,1,18,15:34:07,32.740,32740
8940,1077,839,1,18,15:34:08,31.409,31409
8941,1077,849,1,18,15:34:17,31.125,31125
8942,1077,855,1,18,15:34:18,32.203,32203
8943,1077,854,1,18,15:34:18,31.320,31320
8944,1077,830,1,19,15:34:49,30.001,30001
8945,1077,844,1,19,15:34:56,31.794,31794
8946,1077,846,1,19,15:35:07,30.070,30070
8947,1077,817,3,30,15:51:37,30.155,30155
8948,1077,844,2,49,16:16:19,30.042,30042
8949,1077,815,2,50,16:17:38,29.627,29627
8950,1077,830,2,51,16:18:44,29.942,29942
8951,1077,854,2,52,16:22:04,30.984,30984
8952,1077,844,3,53,16:22:17,36.560,36560
8953,1078,852,1,11,15:51:11,18.870,18870
8954,1078,825,1,12,15:52:43,19.760,19760
8955,1078,854,1,14,15:55:54,20.413,20413
8956,1078,4,1,15,15:57:23,21.638,21638
8957,1078,842,1,16,15:58:56,19.543,19543
8958,1078,848,1,16,15:59:11,20.059,20059
8959,1078,846,1,18,16:02:13,19.986,19986
8960,1078,1,1,22,16:08:23,18.820,18820
8961,1078,844,1,24,16:11:03,19.697,19697
8962,1078,830,1,26,16:14:04,18.798,18798
8963,1078,822,1,26,16:14:35,19.614,19614
8964,1078,832,1,27,16:15:51,22.063,22063
8965,1078,815,1,27,16:16:00,18.519,18519
8966,1078,817,1,30,16:21:25,19.484,19484
8967,1078,849,1,34,16:28:20,19.185,19185
8968,1078,847,1,40,16:36:53,19.035,19035
8969,1078,840,1,40,16:37:28,19.074,19074
8970,1078,842,2,40,16:37:43,19.007,19007
8971,1078,815,2,41,16:38:38,18.433,18433
8972,1078,839,1,41,16:39:21,19.019,19019
8973,1078,20,1,41,16:39:42,19.861,19861
8974,1078,817,2,41,16:39:49,19.280,19280
8975,1078,852,2,41,16:40:43,19.618,19618
8976,1078,825,2,42,16:41:34,20.673,20673
8977,1078,854,2,54,17:03:43,32.381,32381
8978,1079,1,1,1,15:05:05,31.054,31054
8979,1079,825,1,1,15:05:25,29.632,29632
8980,1079,832,1,10,15:18:23,22.341,22341
8981,1079,4,1,10,15:18:24,22.375,22375
8982,1079,842,1,10,15:18:27,22.008,22008
8983,1079,855,1,10,15:18:29,23.109,23109
8984,1079,852,1,11,15:19:52,23.083,23083
8985,1079,817,1,11,15:19:54,22.124,22124
8986,1079,848,1,11,15:20:05,23.419,23419
8987,1079,846,1,12,15:21:18,21.916,21916
8988,1079,854,1,12,15:21:23,23.582,23582
8989,1079,849,1,12,15:21:38,23.189,23189
8990,1079,847,1,13,15:22:29,22.154,22154
8991,1079,830,1,13,15:22:30,22.173,22173
8992,1079,839,1,13,15:22:43,22.137,22137
8993,1079,822,1,14,15:24:08,22.987,22987
8994,1079,840,1,14,15:24:34,22.833,22833
8995,1079,815,1,17,15:28:29,22.032,22032
8996,1079,844,1,21,15:34:08,21.794,21794
8997,1079,20,1,21,15:35:06,22.536,22536
8998,1079,1,2,22,15:36:50,22.105,22105
8999,1079,848,2,25,15:41:42,22.657,22657
9000,1079,849,2,26,15:43:09,22.311,22311
9001,1079,840,2,27,15:44:33,23.394,23394
9002,1079,830,2,28,15:44:56,21.966,21966
9003,1079,842,2,29,15:47:23,27.947,27947
9004,1079,825,2,29,15:47:59,23.878,23878
9005,1079,854,2,30,15:48:45,23.127,23127
9006,1079,832,2,31,15:49:46,21.867,21867
9007,1079,4,2,31,15:50:10,21.914,21914
9008,1079,817,2,31,15:50:18,22.399,22399
9009,1079,852,2,32,15:51:35,22.802,22802
9010,1079,846,2,33,15:52:58,23.341,23341
9011,1079,822,2,34,15:54:04,22.541,22541
9012,1079,839,2,35,15:55:53,22.953,22953
9013,1079,847,2,36,15:56:49,22.039,22039
9014,1079,815,2,37,15:58:12,21.619,21619
9015,1079,20,2,42,16:06:42,22.456,22456
9016,1079,830,3,44,16:08:25,21.941,21941
9017,1079,832,3,45,16:10:31,22.302,22302
9018,1079,848,3,45,16:12:16,23.328,23328
9019,1079,842,3,46,16:13:00,21.838,21838
9020,1079,840,3,46,16:13:18,23.812,23812
9021,1079,1,3,48,16:15:01,22.241,22241
9022,1079,817,3,48,16:15:50,22.154,22154
9023,1079,847,3,51,16:19:02,22.815,22815
9024,1079,849,3,50,16:19:30,22.761,22761
9025,1079,846,3,51,16:19:48,22.165,22165
9026,1079,839,3,52,16:21:10,22.033,22033
9027,1079,852,3,52,16:21:27,22.316,22316
9028,1079,815,3,53,16:21:47,21.694,21694
